scheduler,scheduler_family,variant,scenario,run_tag,makespan,total_energy,total_carbon,green_ratio,green_energy,brown_energy,avg_utilization,flowtime_sum,n_tasks,unfinished_tasks,scheduler_wallclock_s,scheduler_calls,dispatch_count,event_count,recluster_count,decision_budget_ms,candidate_cap,frontier_cap,task_release_random,task_release_T,w1,w2,w3,w4,workflow,family,instance,instance_scale_tag,seed,trace_path,success,weight_tag,study_group
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,98.57453846153845,50.18602029842947,21.176033538190705,0.25609831533689525,12.852555251891015,37.33346504653841,0.03018717881912598,5155.4569631410295,81,0,0.007707800017669797,81,81,81,0,0.0,0,0,True,100,0.35,0.25,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_35_25_20_20,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,98.57453846153845,50.20194128842948,21.163187833940704,0.2568777106705876,12.895759749391015,37.30618153903841,0.03023137126545125,5155.529313141029,81,0,0.005140300141647458,81,81,81,0,0.0,0,0,True,100,0.25,0.25,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_25_25_20_30,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,49.748664975865374,21.35360990110096,0.24154038459282237,12.016311671249994,37.73235330461532,0.02959891312827904,5155.183902884619,81,0,0.04995779995806515,81,81,81,0,100.0,64,12,True,100,0.7,0.2,0.1,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_70_20_10_00,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,49.74495372586538,21.35203261985096,0.24153975345849962,12.015383858749995,37.72956986711532,0.029614760293343114,5155.2089028846185,81,0,0.05032570008188486,81,81,81,0,100.0,64,12,True,100,0.55,0.25,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_55_25_20_00,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,49.741242475865384,21.35045533860096,0.24153912222999757,12.014456046249997,37.72678642961532,0.02963060745840719,5155.233902884618,81,0,0.05045199999585748,81,81,81,0,100.0,64,12,True,100,0.5,0.3,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_50_30_20_00,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,49.79093037278847,21.327697694793272,0.24330993475674437,12.114628020480765,37.67630235230764,0.029709828655575185,5155.210118269234,81,0,0.05034390022046864,81,81,81,0,100.0,64,12,True,100,0.4,0.3,0.2,0.1,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_40_30_20_10,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,49.83592025389424,21.30610239426322,0.24494997641391628,12.207307490757206,37.62861276313696,0.02976017144194563,5155.185150000003,81,0,0.04859849996864796,81,81,81,0,100.0,64,12,True,100,0.5,0.3,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_50_30_20_20,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,50.17636060639422,21.12936129407572,0.2577961797658517,12.935274078882204,37.241086527511975,0.030144782138050642,5155.835725000004,81,0,0.04881040006875992,81,81,81,0,100.0,64,12,True,100,0.5,0.3,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_50_30_20_30,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.59807692307692,49.870874211394245,21.288227076200723,0.24626613578244014,12.281507480132207,37.58936673126197,0.02979810955510903,5155.1994250000025,81,0,0.05043369997292757,81,81,81,0,100.0,64,12,True,100,0.35,0.25,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_35_25_20_20,pareto
MOHEFT,mo_baseline,full,dynamic,pareto_weight_sweep,98.63607692307693,53.0796018433173,19.455676382268027,0.36692455457001566,19.47620926311298,33.60339258020429,0.03440282664947826,5159.388478846156,81,0,0.051227700198069215,81,81,81,0,100.0,64,12,True,100,0.25,0.25,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_25_25_20_30,pareto
